ensembl_gene_id	n_pubmed_ids
ENSG00000109771	7
ENSG00000109775	15
ENSG00000109787	32
ENSG00000109790	14
ENSG00000109794	7
ENSG00000109805	46
ENSG00000109814	57
ENSG00000109819	581
ENSG00000109832	14
ENSG00000109846	314
ENSG00000109851	3
ENSG00000109854	63
ENSG00000109861	95
ENSG00000109881	10
ENSG00000109906	150
ENSG00000109911	39
ENSG00000109917	60
ENSG00000109919	68
ENSG00000109920	32
ENSG00000109927	42
ENSG00000109929	25
ENSG00000109943	15
ENSG00000109944	10
ENSG00000109956	59
ENSG00000109971	543
ENSG00000109991	62
ENSG00000110002	15
ENSG00000110011	13
ENSG00000110013	29
ENSG00000110025	23
ENSG00000110031	38
ENSG00000110042	8
ENSG00000110046	17
ENSG00000110047	71
ENSG00000110048	45
ENSG00000110057	29
ENSG00000110060	7
ENSG00000110063	40
ENSG00000110066	25
ENSG00000110074	30
ENSG00000110075	62
ENSG00000110076	29
ENSG00000110077	22
ENSG00000110079	11
ENSG00000110080	50
ENSG00000110090	108
ENSG00000110092	1419
ENSG00000110104	31
ENSG00000110107	117
ENSG00000110108	20
ENSG00000110148	122
ENSG00000110169	78
ENSG00000110171	38
ENSG00000110172	33
ENSG00000110195	130
ENSG00000110200	20
ENSG00000110203	15
ENSG00000110218	84
ENSG00000110237	23
ENSG00000110243	409
ENSG00000110244	198
ENSG00000110245	391
ENSG00000110274	40
ENSG00000110315	13
ENSG00000110318	18
ENSG00000110321	76
ENSG00000110324	137
ENSG00000110328	18
ENSG00000110330	257
ENSG00000110344	30
ENSG00000110367	107
ENSG00000110375	26
ENSG00000110395	644
ENSG00000110400	90
ENSG00000110422	27
ENSG00000110427	12
ENSG00000110429	31
ENSG00000110435	51
ENSG00000110436	141
ENSG00000110442	18
ENSG00000110446	11
ENSG00000110448	98
ENSG00000110455	9
ENSG00000110484	61
ENSG00000110492	154
ENSG00000110497	52
ENSG00000110514	63
ENSG00000110536	24
ENSG00000110583	19
ENSG00000110619	34
ENSG00000110628	31
ENSG00000110651	256
ENSG00000110660	14
ENSG00000110665	5
ENSG00000110675	16
ENSG00000110680	403
ENSG00000110693	67
ENSG00000110696	16
ENSG00000110697	30
ENSG00000110700	83
ENSG00000110711	133
ENSG00000110713	191
ENSG00000110717	41
ENSG00000110719	68
ENSG00000110721	60
ENSG00000110723	22
ENSG00000110756	26
ENSG00000110768	124
ENSG00000110777	50
ENSG00000110786	34
ENSG00000110799	861
ENSG00000110801	110
ENSG00000110811	14
ENSG00000110841	34
ENSG00000110844	12
ENSG00000110848	79
ENSG00000110851	18
ENSG00000110852	19
ENSG00000110871	18
ENSG00000110876	187
ENSG00000110880	59
ENSG00000110881	81
ENSG00000110887	82
ENSG00000110888	13
ENSG00000110900	5
ENSG00000110906	41
ENSG00000110911	104
ENSG00000110917	24
ENSG00000110921	93
ENSG00000110925	13
ENSG00000110931	62
ENSG00000110934	12
ENSG00000110944	261
ENSG00000110955	146
ENSG00000110958	135
ENSG00000110975	9
ENSG00000110987	24
ENSG00000111011	19
ENSG00000111012	176
ENSG00000111046	21
ENSG00000111049	25
ENSG00000111052	35
ENSG00000111057	266
ENSG00000111058	8
ENSG00000111077	38
ENSG00000111087	322
ENSG00000111110	19
ENSG00000111142	63
ENSG00000111144	88
ENSG00000111145	40
ENSG00000111181	25
ENSG00000111186	41
ENSG00000111196	24
ENSG00000111199	190
ENSG00000111203	9
ENSG00000111206	375
ENSG00000111215	15
ENSG00000111218	25
ENSG00000111224	19
ENSG00000111229	49
ENSG00000111231	29
ENSG00000111237	51
ENSG00000111241	22
ENSG00000111245	84
ENSG00000111247	35
ENSG00000111249	17
ENSG00000111252	93
ENSG00000111254	24
ENSG00000111261	6
ENSG00000111262	75
ENSG00000111266	36
ENSG00000111269	11
ENSG00000111271	19
ENSG00000111275	597
ENSG00000111276	947
ENSG00000111291	8
ENSG00000111300	27
ENSG00000111305	13
ENSG00000111319	185
ENSG00000111321	98
ENSG00000111325	7
ENSG00000111328	53
ENSG00000111331	40
ENSG00000111335	39
ENSG00000111339	25
ENSG00000111341	120
ENSG00000111344	31
ENSG00000111348	87
ENSG00000111358	59
ENSG00000111361	50
ENSG00000111364	21
ENSG00000111371	39
ENSG00000111404	4
ENSG00000111405	12
ENSG00000111412	8
ENSG00000111424	1787
ENSG00000111432	21
ENSG00000111445	86
ENSG00000111450	47
ENSG00000111452	18
ENSG00000111481	48
ENSG00000111490	11
ENSG00000111530	104
ENSG00000111536	35
ENSG00000111537	1806
ENSG00000111540	55
ENSG00000111554	17
ENSG00000111581	68
ENSG00000111596	39
ENSG00000111602	81
ENSG00000111605	109
ENSG00000111615	43
ENSG00000111639	18
ENSG00000111640	348
ENSG00000111641	69
ENSG00000111642	151
ENSG00000111644	13
ENSG00000111647	11
ENSG00000111652	56
ENSG00000111653	99
ENSG00000111664	398
ENSG00000111665	27
ENSG00000111666	14
ENSG00000111667	77
ENSG00000111669	112
ENSG00000111670	58
ENSG00000111671	24
ENSG00000111674	171
ENSG00000111676	81
ENSG00000111678	16
ENSG00000111679	372
ENSG00000111684	30
ENSG00000111696	11
ENSG00000111700	131
ENSG00000111701	45
ENSG00000111704	251
ENSG00000111707	29
ENSG00000111711	21
ENSG00000111713	22
ENSG00000111716	115
ENSG00000111725	160
ENSG00000111726	29
ENSG00000111727	14
ENSG00000111728	44
ENSG00000111729	26
ENSG00000111731	21
ENSG00000111732	239
ENSG00000111737	56
ENSG00000111752	36
ENSG00000111775	24
ENSG00000111783	24
ENSG00000111785	19
ENSG00000111786	73
ENSG00000111790	23
ENSG00000111796	56
ENSG00000111799	42
ENSG00000111801	17
ENSG00000111802	47
ENSG00000111816	42
ENSG00000111817	26
ENSG00000111832	17
ENSG00000111834	10
ENSG00000111837	33
ENSG00000111843	13
ENSG00000111845	24
ENSG00000111846	31
ENSG00000111850	8
ENSG00000111859	124
ENSG00000111860	19
ENSG00000111863	20
ENSG00000111875	78
ENSG00000111877	26
ENSG00000111879	17
ENSG00000111880	36
ENSG00000111885	47
ENSG00000111886	35
ENSG00000111897	21
ENSG00000111906	9
ENSG00000111907	22
ENSG00000111911	16
ENSG00000111912	27
ENSG00000111913	22
ENSG00000111961	53
ENSG00000111962	16
ENSG00000111981	46
ENSG00000112029	60
ENSG00000112031	17
ENSG00000112033	312
ENSG00000112038	501
ENSG00000112039	57
ENSG00000112041	43
ENSG00000112053	21
ENSG00000112062	1263
ENSG00000112077	47
ENSG00000112078	17
ENSG00000112079	81
ENSG00000112081	136
ENSG00000112096	842
ENSG00000112110	32
ENSG00000112115	1099
ENSG00000112116	176
ENSG00000112118	151
ENSG00000112130	104
ENSG00000112137	62
ENSG00000112139	13
ENSG00000112144	35
ENSG00000112146	24
ENSG00000112149	88
ENSG00000112159	37
ENSG00000112164	186
ENSG00000112167	9
ENSG00000112175	39
ENSG00000112182	79
ENSG00000112183	19
ENSG00000112186	24
ENSG00000112195	18
ENSG00000112200	33
ENSG00000112208	97
ENSG00000112210	39
ENSG00000112212	8
ENSG00000112214	45
ENSG00000112218	12
ENSG00000112232	23
ENSG00000112234	26
ENSG00000112237	67
ENSG00000112238	8
ENSG00000112242	143
ENSG00000112245	62
ENSG00000112246	39
ENSG00000112249	44
ENSG00000112273	5
ENSG00000112276	27
ENSG00000112280	52
ENSG00000112282	74
ENSG00000112290	91
ENSG00000112293	60
ENSG00000112294	55
ENSG00000112297	27
ENSG00000112299	41
ENSG00000112303	21
ENSG00000112304	28
ENSG00000112305	21
ENSG00000112306	65
ENSG00000112308	10
ENSG00000112309	17
ENSG00000112312	104
ENSG00000112319	61
ENSG00000112320	9
ENSG00000112333	49
ENSG00000112335	44
ENSG00000112337	9
ENSG00000112339	70
ENSG00000112343	27
ENSG00000112357	42
ENSG00000112365	33
ENSG00000112367	35
ENSG00000112378	36
ENSG00000112379	18
ENSG00000112394	22
ENSG00000112406	11
ENSG00000112414	40
ENSG00000112419	22
ENSG00000112425	87
ENSG00000112462	11
ENSG00000112473	36
ENSG00000112486	171
ENSG00000112494	4
ENSG00000112499	101
ENSG00000112511	43
ENSG00000112514	26
ENSG00000112530	39
ENSG00000112531	85
ENSG00000112539	9
ENSG00000112541	49
ENSG00000112559	30
ENSG00000112561	80
ENSG00000112562	20
ENSG00000112576	182
ENSG00000112578	46
ENSG00000112584	15
ENSG00000112592	364
ENSG00000112599	17
ENSG00000112619	90
ENSG00000112624	11
ENSG00000112640	63
ENSG00000112651	26
ENSG00000112655	61
ENSG00000112658	195
ENSG00000112659	34
ENSG00000112667	22
ENSG00000112679	32
ENSG00000112685	63
ENSG00000112695	28
ENSG00000112697	25
ENSG00000112699	38
ENSG00000112701	34
ENSG00000112706	19
ENSG00000112715	4286
ENSG00000112739	53
ENSG00000112742	140
ENSG00000112759	148
ENSG00000112761	57
ENSG00000112763	22
ENSG00000112769	56
ENSG00000112773	31
ENSG00000112782	34
ENSG00000112787	12
ENSG00000112796	8
ENSG00000112799	24
ENSG00000112812	16
ENSG00000112818	37
ENSG00000112837	15
ENSG00000112851	77
ENSG00000112852	13
ENSG00000112855	27
ENSG00000112874	22
ENSG00000112877	42
ENSG00000112893	57
ENSG00000112902	41
ENSG00000112936	62
ENSG00000112941	20
ENSG00000112964	307
ENSG00000112972	24
ENSG00000112977	21
ENSG00000112981	12
ENSG00000112983	46
ENSG00000112984	55
ENSG00000112992	43
ENSG00000112996	32
ENSG00000113013	241
ENSG00000113048	39
ENSG00000113068	40
ENSG00000113070	182
ENSG00000113073	5
ENSG00000113083	181
ENSG00000113088	23
ENSG00000113100	18
ENSG00000113108	18
ENSG00000113119	11
ENSG00000113140	286
ENSG00000113141	45
ENSG00000113161	181
ENSG00000113163	60
ENSG00000113194	56
ENSG00000113196	39
ENSG00000113205	10
ENSG00000113209	15
ENSG00000113211	9
ENSG00000113212	11
ENSG00000113231	35
ENSG00000113240	17
ENSG00000113248	10
ENSG00000113249	186
ENSG00000113262	28
ENSG00000113263	100
ENSG00000113269	18
ENSG00000113272	27
ENSG00000113273	66
ENSG00000113282	58
ENSG00000113296	62
ENSG00000113300	39
ENSG00000113302	523
ENSG00000113303	11
ENSG00000113312	36
ENSG00000113318	119
ENSG00000113319	31
ENSG00000113327	138
ENSG00000113328	48
ENSG00000113356	20
ENSG00000113360	151
ENSG00000113361	26
ENSG00000113368	165
ENSG00000113369	28
ENSG00000113384	78
ENSG00000113387	88
ENSG00000113389	70
ENSG00000113391	27
ENSG00000113396	15
ENSG00000113407	48
ENSG00000113430	12
ENSG00000113441	79
ENSG00000113448	213
ENSG00000113456	65
ENSG00000113460	37
ENSG00000113492	34
ENSG00000113494	150
ENSG00000113504	29
ENSG00000113520	1123
ENSG00000113522	250
ENSG00000113525	215
ENSG00000113532	42
ENSG00000113552	30
ENSG00000113555	16
ENSG00000113558	357
ENSG00000113569	52
ENSG00000113575	354
ENSG00000113578	218
ENSG00000113580	1017
ENSG00000113583	15
ENSG00000113593	15
ENSG00000113594	86
ENSG00000113595	39
ENSG00000113597	13
ENSG00000113600	72
ENSG00000113615	29
ENSG00000113621	13
ENSG00000113638	10
ENSG00000113643	87
ENSG00000113645	101
ENSG00000113648	107
ENSG00000113649	63
ENSG00000113657	44
ENSG00000113658	121
ENSG00000113712	151
ENSG00000113716	10
ENSG00000113719	33
ENSG00000113721	454
ENSG00000113722	48
ENSG00000113732	23
ENSG00000113734	21
ENSG00000113739	60
ENSG00000113742	42
ENSG00000113749	69
ENSG00000113758	101
ENSG00000113761	33
ENSG00000113763	19
ENSG00000113790	24
ENSG00000113805	16
ENSG00000113810	60
ENSG00000113811	26
ENSG00000113812	25
ENSG00000113838	11
ENSG00000113845	33
ENSG00000113851	73
ENSG00000113889	165
ENSG00000113905	81
ENSG00000113916	342
ENSG00000113924	41
ENSG00000113946	43
ENSG00000113966	41
ENSG00000113971	37
ENSG00000114013	215
ENSG00000114019	43
ENSG00000114021	17
ENSG00000114023	19
ENSG00000114026	554
ENSG00000114030	190
ENSG00000114054	55
ENSG00000114062	235
ENSG00000114098	30
ENSG00000114107	34
ENSG00000114113	23
ENSG00000114115	64
ENSG00000114120	18
ENSG00000114124	14
ENSG00000114125	77
ENSG00000114126	37
ENSG00000114127	59
ENSG00000114166	352
ENSG00000114200	231
ENSG00000114204	19
ENSG00000114209	92
ENSG00000114248	8
ENSG00000114251	335
ENSG00000114268	35
ENSG00000114270	168
ENSG00000114279	45
ENSG00000114302	140
ENSG00000114315	146
ENSG00000114316	65
ENSG00000114331	22
ENSG00000114346	95
ENSG00000114349	34
ENSG00000114353	161
ENSG00000114354	68
ENSG00000114374	34
ENSG00000114378	71
ENSG00000114383	26
ENSG00000114388	38
ENSG00000114391	65
ENSG00000114395	15
ENSG00000114405	7
ENSG00000114416	86
ENSG00000114423	144
ENSG00000114439	27
ENSG00000114446	26
ENSG00000114450	52
ENSG00000114455	16
ENSG00000114473	12
ENSG00000114480	52
ENSG00000114487	11
ENSG00000114491	62
ENSG00000114503	57
ENSG00000114520	29
ENSG00000114529	11
ENSG00000114541	14
ENSG00000114544	15
ENSG00000114547	4
ENSG00000114554	38
ENSG00000114573	55
ENSG00000114626	20
ENSG00000114631	15
ENSG00000114638	23
ENSG00000114646	14
ENSG00000114648	19
ENSG00000114650	58
ENSG00000114654	6
ENSG00000114656	8
ENSG00000114670	23
ENSG00000114686	28
ENSG00000114698	21
ENSG00000114735	8
ENSG00000114737	66
ENSG00000114738	52
ENSG00000114739	74
ENSG00000114742	48
ENSG00000114744	17
ENSG00000114745	54
ENSG00000114757	21
ENSG00000114767	33
ENSG00000114770	65
ENSG00000114771	24
ENSG00000114779	18
ENSG00000114784	15
ENSG00000114786	1
ENSG00000114790	19
ENSG00000114796	17
ENSG00000114805	19
ENSG00000114812	97
ENSG00000114841	21
ENSG00000114850	21
ENSG00000114853	8
ENSG00000114854	102
ENSG00000114857	21
ENSG00000114859	50
ENSG00000114861	157
ENSG00000114867	232
ENSG00000114902	17
ENSG00000114904	26
ENSG00000114923	22
ENSG00000114933	12
ENSG00000114942	74
ENSG00000114948	31
ENSG00000114956	49
ENSG00000114978	52
ENSG00000114982	25
ENSG00000114988	24
ENSG00000114993	55
ENSG00000114999	13
ENSG00000115008	896
ENSG00000115009	211
ENSG00000115020	69
ENSG00000115041	67
ENSG00000115042	10
ENSG00000115053	365
ENSG00000115073	31
ENSG00000115084	7
ENSG00000115085	327
ENSG00000115091	115
ENSG00000115107	39
ENSG00000115109	21
ENSG00000115112	17
ENSG00000115128	42
ENSG00000115129	40
ENSG00000115137	15
ENSG00000115138	281
ENSG00000115145	74
ENSG00000115155	48
ENSG00000115159	34
ENSG00000115163	127
ENSG00000115165	23
ENSG00000115170	131
ENSG00000115183	18
ENSG00000115194	24
ENSG00000115204	38
ENSG00000115207	43
ENSG00000115211	64
ENSG00000115216	38
ENSG00000115221	111
ENSG00000115226	19
ENSG00000115232	270
ENSG00000115233	74
ENSG00000115234	43
ENSG00000115239	22
ENSG00000115241	58
ENSG00000115252	31
ENSG00000115255	23
ENSG00000115257	21
ENSG00000115263	286
ENSG00000115266	24
ENSG00000115267	219
ENSG00000115268	58
ENSG00000115271	29
ENSG00000115274	20
ENSG00000115275	62
ENSG00000115282	10
ENSG00000115286	39
ENSG00000115289	34
ENSG00000115290	50
ENSG00000115295	10
ENSG00000115297	16
ENSG00000115306	122
ENSG00000115307	40
ENSG00000115310	171
ENSG00000115317	139
ENSG00000115318	19
ENSG00000115325	94
ENSG00000115339	54
ENSG00000115350	16
ENSG00000115353	181
ENSG00000115355	90
ENSG00000115361	28
ENSG00000115363	21
ENSG00000115364	37
ENSG00000115365	25
ENSG00000115368	23
ENSG00000115380	139
ENSG00000115386	92
ENSG00000115392	71
ENSG00000115414	660
ENSG00000115415	826
ENSG00000115419	94
ENSG00000115421	21
ENSG00000115423	15
ENSG00000115425	20
ENSG00000115446	16
ENSG00000115457	223
ENSG00000115459	15
ENSG00000115461	160
ENSG00000115464	29
ENSG00000115468	21
ENSG00000115474	31
ENSG00000115484	114
ENSG00000115486	96
ENSG00000115488	27
ENSG00000115504	38
ENSG00000115507	38
ENSG00000115514	22
ENSG00000115520	9
ENSG00000115523	66
ENSG00000115524	206
ENSG00000115525	39
ENSG00000115526	20
ENSG00000115539	22
ENSG00000115540	36
ENSG00000115541	83
ENSG00000115548	65
ENSG00000115556	26
ENSG00000115561	59
ENSG00000115568	16
ENSG00000115590	111
ENSG00000115592	37
ENSG00000115593	16
ENSG00000115594	284
ENSG00000115596	21
ENSG00000115598	34
ENSG00000115602	214
ENSG00000115604	87
ENSG00000115607	50
ENSG00000115616	33
ENSG00000115641	154
ENSG00000115648	34
ENSG00000115649	7
ENSG00000115652	25
ENSG00000115657	60
ENSG00000115661	26
ENSG00000115665	33
ENSG00000115677	72
ENSG00000115685	41
ENSG00000115687	34
ENSG00000115694	48
ENSG00000115705	160
ENSG00000115718	359
ENSG00000115738	146
ENSG00000115750	45
ENSG00000115756	37
ENSG00000115758	92
ENSG00000115760	70
ENSG00000115761	25
ENSG00000115762	21
ENSG00000115806	51
ENSG00000115808	51
ENSG00000115816	43
ENSG00000115825	61
ENSG00000115827	23
ENSG00000115828	39
ENSG00000115839	61
ENSG00000115840	61
ENSG00000115841	16
ENSG00000115844	37
ENSG00000115850	134
ENSG00000115866	68
ENSG00000115875	88
ENSG00000115884	308
ENSG00000115896	26
ENSG00000115902	44
ENSG00000115904	220
ENSG00000115919	28
ENSG00000115935	67
ENSG00000115942	81
ENSG00000115944	24
ENSG00000115946	25
ENSG00000115947	59
ENSG00000115956	43
ENSG00000115963	67
ENSG00000115966	240
ENSG00000115970	82
ENSG00000115977	45
ENSG00000115993	27
ENSG00000115998	6
ENSG00000116001	95
ENSG00000116005	21
ENSG00000116014	99
ENSG00000116016	461
ENSG00000116017	43
ENSG00000116030	517
ENSG00000116031	58
ENSG00000116032	51
ENSG00000116035	14
ENSG00000116039	67
ENSG00000116044	1074
ENSG00000116062	352
ENSG00000116095	17
ENSG00000116096	44
ENSG00000116106	82
ENSG00000116117	23
ENSG00000116120	38
ENSG00000116127	84
ENSG00000116128	48
ENSG00000116132	40
ENSG00000116133	65
ENSG00000116138	12
ENSG00000116141	50
ENSG00000116147	48
ENSG00000116151	5
ENSG00000116157	29
ENSG00000116161	71
ENSG00000116171	68
ENSG00000116176	7
ENSG00000116183	37
ENSG00000116191	12
ENSG00000116194	27
ENSG00000116198	15
ENSG00000116199	19
ENSG00000116205	9
ENSG00000116209	27
ENSG00000116212	13
ENSG00000116213	19
ENSG00000116218	134
ENSG00000116221	34
ENSG00000116237	30
ENSG00000116251	94
ENSG00000116254	47
ENSG00000116260	50
ENSG00000116266	33
ENSG00000116273	15
ENSG00000116285	81
ENSG00000116288	378
ENSG00000116299	16
ENSG00000116329	123
ENSG00000116337	32
ENSG00000116350	60
ENSG00000116353	20
ENSG00000116396	25
ENSG00000116406	23
ENSG00000116455	104
ENSG00000116459	49
ENSG00000116473	209
ENSG00000116478	956
ENSG00000116489	89
ENSG00000116497	11
ENSG00000116514	20
ENSG00000116521	41
ENSG00000116525	22
ENSG00000116539	35
ENSG00000116544	16
ENSG00000116560	176
ENSG00000116574	34
ENSG00000116580	24
ENSG00000116584	100
ENSG00000116586	23
ENSG00000116604	91
ENSG00000116641	73
ENSG00000116649	27
ENSG00000116661	43
ENSG00000116663	31
ENSG00000116667	13
ENSG00000116668	14
ENSG00000116670	69
ENSG00000116675	34
ENSG00000116678	602
ENSG00000116679	28
ENSG00000116685	9
ENSG00000116688	187
ENSG00000116690	62
ENSG00000116691	19
ENSG00000116698	43
ENSG00000116701	133
ENSG00000116703	32
ENSG00000116704	15
ENSG00000116711	203
ENSG00000116717	172
ENSG00000116721	4
ENSG00000116726	1
ENSG00000116729	47
ENSG00000116731	79
ENSG00000116741	140
ENSG00000116745	89
ENSG00000116747	52
ENSG00000116748	91
ENSG00000116750	85
ENSG00000116752	51
ENSG00000116754	53
ENSG00000116761	84
ENSG00000116771	27
ENSG00000116774	20
ENSG00000116783	30
ENSG00000116785	50
ENSG00000116786	17
ENSG00000116791	31
ENSG00000116793	21
ENSG00000116809	77
ENSG00000116815	82
ENSG00000116819	10
ENSG00000116824	105
ENSG00000116830	30
ENSG00000116833	148
ENSG00000116852	24
ENSG00000116857	22
ENSG00000116863	20
ENSG00000116871	25
ENSG00000116874	21
ENSG00000116882	15
ENSG00000116885	19
ENSG00000116898	26
ENSG00000116903	34
ENSG00000116906	43
ENSG00000116918	49
ENSG00000116922	15
ENSG00000116954	41
ENSG00000116962	59
ENSG00000116977	81
ENSG00000116981	16
ENSG00000116983	20
ENSG00000116984	397
ENSG00000116985	22
ENSG00000116990	41
ENSG00000116991	27
ENSG00000116996	28
ENSG00000117000	20
ENSG00000117009	33
ENSG00000117010	8
ENSG00000117013	60
ENSG00000117016	16
ENSG00000117020	184
ENSG00000117036	24
ENSG00000117054	105
ENSG00000117069	15
ENSG00000117090	85
ENSG00000117091	62
ENSG00000117114	28
ENSG00000117115	53
ENSG00000117118	211
ENSG00000117122	31
ENSG00000117133	19
ENSG00000117139	91
ENSG00000117143	20
ENSG00000117148	8
ENSG00000117151	15
ENSG00000117152	126
ENSG00000117153	40
ENSG00000117154	13
ENSG00000117155	50
ENSG00000117174	19
ENSG00000117215	28
ENSG00000117222	97
ENSG00000117226	14
ENSG00000117228	73
ENSG00000117245	27
ENSG00000117262	17
ENSG00000117266	36
ENSG00000117280	32
ENSG00000117281	35
ENSG00000117298	121
ENSG00000117305	50
ENSG00000117308	42
ENSG00000117318	96
ENSG00000117322	131
ENSG00000117335	202
ENSG00000117360	85
ENSG00000117362	70
ENSG00000117385	44
ENSG00000117394	517
ENSG00000117395	60
ENSG00000117399	262
ENSG00000117400	188
ENSG00000117407	35
ENSG00000117408	36
ENSG00000117410	26
ENSG00000117411	22
ENSG00000117419	16
ENSG00000117425	18
ENSG00000117448	45
ENSG00000117450	227
ENSG00000117461	71
ENSG00000117472	33
ENSG00000117475	35
ENSG00000117477	6
ENSG00000117479	63
ENSG00000117480	140
ENSG00000117481	20
ENSG00000117500	17
ENSG00000117501	2
ENSG00000117505	45
ENSG00000117519	36
ENSG00000117523	35
ENSG00000117525	584
ENSG00000117528	78
ENSG00000117533	35
ENSG00000117543	15
ENSG00000117560	637
ENSG00000117569	43
ENSG00000117586	127
ENSG00000117592	139
ENSG00000117593	35
ENSG00000117594	238
ENSG00000117595	147
ENSG00000117597	22
ENSG00000117598	11
ENSG00000117600	10
ENSG00000117601	234
ENSG00000117602	21
ENSG00000117614	25
ENSG00000117616	15
ENSG00000117620	19
ENSG00000117625	36
ENSG00000117632	233
ENSG00000117640	20
ENSG00000117643	30
ENSG00000117650	131
ENSG00000117676	184
ENSG00000117682	22
ENSG00000117691	13
ENSG00000117697	26
ENSG00000117707	119
ENSG00000117713	209
ENSG00000117724	80
ENSG00000117748	164
ENSG00000117751	68
ENSG00000117758	43
ENSG00000117791	31
ENSG00000117834	4
ENSG00000117859	28
ENSG00000117862	31
ENSG00000117868	35
ENSG00000117877	42
ENSG00000117899	28
ENSG00000117906	59
ENSG00000117971	128
ENSG00000117983	151
ENSG00000117984	295
ENSG00000118004	26
ENSG00000118007	50
ENSG00000118017	13
ENSG00000118046	399
ENSG00000118058	464
ENSG00000118094	20
ENSG00000118096	18
ENSG00000118113	199
ENSG00000118137	928
ENSG00000118156	7
ENSG00000118160	15
ENSG00000118162	16
ENSG00000118181	73
ENSG00000118193	60
ENSG00000118194	375
ENSG00000118197	15
ENSG00000118200	27
ENSG00000118217	146
ENSG00000118231	101
ENSG00000118242	15
ENSG00000118245	27
ENSG00000118246	30
