standard_batch	source	assay	test_orf_ida	test_orf_idb	final_score
Hvs06	RRS	MAPPIT	56794	14943	0.18459603616589917
Hvs06	RRS	MAPPIT	2943	71452	-0.26219828258778766
Hvs06	RRS	MAPPIT	9713	54283	0.5515374139180836
Hvs06	Hs09	MAPPIT	100067220	3411	0.09122526902000674
Hvs06	Lit-BM	MAPPIT	34	11996	4.9204433924822695
Hvs06	RRS	MAPPIT	5225	6693	0.11519073195376209
Hvs06	Lit-BM	MAPPIT	12900	12900	1.7201882812972056
Hvs06	RRS	MAPPIT	10893	5950	0.06498291186944653
Hvs06	Hs07	MAPPIT	2374	12632	-0.08911095981866346
Hvs06	RRS	MAPPIT	56403	8219	0.390899576149955
Hvs06	Hs07	MAPPIT	9916	56658	0.045792088376035094
Hvs06	Lit-BM	MAPPIT	11285	14754	1.0973076793444554
Hvs06	Hs08	MAPPIT	1090	2012	-0.03869036602004726
Hvs06	Hs07	MAPPIT	7106	13295	-0.05147267528888303
Hvs06	Hs07	MAPPIT	3564	2416	0.7398442817860815
Hvs06	Lit-BM	MAPPIT	8578	2424	-0.30918578807052455
Hvs06	Hs08	MAPPIT	6430	4099	0.6265687221724483
Hvs06	Hs09	MAPPIT	6051	13644	0.03048519158238921
Hvs06	Hs09	MAPPIT	4706	53886	-0.7066852453823457
Hvs06	Hs07	MAPPIT	6094	71987	1.2874744906025595
Hvs06	Lit-BM	MAPPIT	56353	56353	-0.20628772617453267
Hvs06	RRS	MAPPIT	1776	70759	-0.5560431386421341
Hvs06	Hs08	MAPPIT	2882	122	0.26701380070765923
Hvs06	Hs08	MAPPIT	8354	3068	2.0080216545100202
Hvs06	Hs08	MAPPIT	2507	54354	0.17761759211847666
Hvs06	Hs08	MAPPIT	3068	14387	3.9885598627887404
Hvs06	Hs08	MAPPIT	5431	56751	0.27262731351804437
Hvs06	RRS	MAPPIT	4775	5066	-0.15228256034816764
Hvs06	Hs09	MAPPIT	11723	71085	0.22997431209448965
Hvs06	RRS	MAPPIT	70345	13668	0.10559134408088429
Hvs06	RRS	MAPPIT	11743	14353	0.23117570708584131
Hvs06	RRS	MAPPIT	9915	1272	0.17808527396154553
Hvs06	Hs08	MAPPIT	6534	678	0.5590237416470126
Hvs06	Hs07	MAPPIT	2651	14372	0.3190780135309181
Hvs06	Hs08	MAPPIT	193	52971	1.3774633842882795
Hvs06	Hs07	MAPPIT	13286	5523	0.11364162558605331
Hvs06	Hs08	MAPPIT	2658	3339	0.7996816944810275
Hvs06	RRS	MAPPIT	100066377	4808	0.11652795467493962
Hvs06	Hs08	MAPPIT	70190	100066379	-0.07925984213291538
Hvs06	Hs09	MAPPIT	3134	56616	0.38770308399308123
Hvs06	Lit-BM	MAPPIT	7587	52987	0.09731033298487088
Hvs06	RRS	MAPPIT	3714	71669	0.009319037053997161
Hvs06	Hs07	MAPPIT	55788	2018	0.12526881417082572
Hvs06	Hs09	MAPPIT	6446	52824	-0.22342992180789853
Hvs06	Lit-BM	MAPPIT	53077	10493	0.006064511558217308
Hvs06	Hs08	MAPPIT	1414	71426	2.8070761746414727
Hvs06	RRS	MAPPIT	3177	70995	0.39149210161572384
Hvs06	Hs09	MAPPIT	2725	6269	0.19883861180408924
Hvs06	Lit-BM	MAPPIT	12257	100008214	0.2842516500303222
Hvs06	Hs07	MAPPIT	71002	71813	1.3567215408224471
Hvs06	Hs09	MAPPIT	7670	54137	0.20059869927272847
Hvs06	Hs07	MAPPIT	100080849	4396	0.641641328206772
Hvs06	RRS	MAPPIT	2154	100069219	-0.2497964205106107
Hvs06	Hs09	MAPPIT	2194	52589	1.8933117552534733
Hvs06	Hs08	MAPPIT	303	14031	-0.001862510467538793
Hvs06	RRS	MAPPIT	3712	1484	2.7010005596103586
Hvs06	Hs08	MAPPIT	4477	13676	-0.2174875190860708
Hvs06	Hs07	MAPPIT	52849	7936	0.17886165467483942
Hvs06	Hs07	MAPPIT	10848	100067760	-0.08886686128812682
Hvs06	Hs07	MAPPIT	2831	6862	-0.5592303095069731
Hvs06	Hs07	MAPPIT	56911	12527	-0.32573643501767147
Hvs06	RRS	MAPPIT	40080743	2842	-0.30237593909735727
Hvs06	Hs09	MAPPIT	6812	55791	0.08835059118817898
Hvs06	RRS	MAPPIT	9556	56762	-0.1173767619619435
Hvs06	Lit-BM	MAPPIT	12624	100070216	1.17936388306466
Hvs06	Hs08	MAPPIT	56532	10904	-0.5060460904170537
Hvs06	Lit-BM	MAPPIT	6512	966	-0.033566739070509555
Hvs06	RRS	MAPPIT	2860	3651	0.9173312936086055
Hvs06	Hs08	MAPPIT	56446	7986	0.01403261808304241
Hvs06	RRS	MAPPIT	6884	9881	0.13718201166357752
Hvs06	Lit-BM	MAPPIT	70281	9637	0.2368623385870588
Hvs06	RRS	MAPPIT	10281	5910	-0.18704362492594406
Hvs06	RRS	MAPPIT	71950	8022	2.2749460543912945
Hvs06	Hs08	MAPPIT	13504	11089	-0.23576227839408445
Hvs06	Hs09	MAPPIT	3392	1004	2.000285035121397
Hvs06	Lit-BM	MAPPIT	100068511	100009283	0.0953964552678664
Hvs06	RRS	MAPPIT	12387	430	1.5652566274347408
Hvs06	Hs07	MAPPIT	6562	1018	0.06872525812801107
Hvs06	Hs09	MAPPIT	14795	6961	0.058307171593965826
Hvs06	RRS	MAPPIT	100069191	55641	0.7256186954485471
Hvs06	Hs08	MAPPIT	70368	442	0.7498281541084787
Hvs06	Hs08	MAPPIT	9453	3427	0.5584622555454927
Hvs06	Hs09	MAPPIT	4616	6271	0.16722784671626664
Hvs06	Lit-BM	MAPPIT	56155	15065	1.954922982918636
Hvs06	Hs09	MAPPIT	56544	3989	-0.20920646385512456
Hvs06	RRS	MAPPIT	12355	2364	2.9900455773584658
Hvs06	Hs07	MAPPIT	11229	52849	0.10076797143273711
Hvs06	RRS	MAPPIT	9809	100064201	0.18415904177780226
Hvs06	Lit-BM	MAPPIT	1689	4956	0.012154488787843294
Hvs06	RRS	MAPPIT	14114	2379	0.4012259259011005
Hvs06	Hs09	MAPPIT	8227	56281	-0.22913657156123624
Hvs06	Hs08	MAPPIT	56911	52707	0.029605936406126344
Hvs06	RRS	MAPPIT	53695	13230	-0.15269062416509036
Hvs06	Hs07	MAPPIT	1592	538	0.11850168428811911
Hvs06	Hs08	MAPPIT	6666	4651	3.3026885164283177
Hvs06	Hs09	MAPPIT	9975	11664	1.789952457626826
Hvs06	RRS	MAPPIT	70764	1102	0.06645317351292881
Hvs06	RRS	MAPPIT	4750	4075	0.982539653269273
Hvs06	RRS	MAPPIT	5331	55793	0.3546553102174776
Hvs06	Hs07	MAPPIT	10057	14269	0.63290590988479
Hvs06	Hs07	MAPPIT	11458	55788	0.2461779494242986
Hvs06	RRS	MAPPIT	5352	100068173	0.017431536788908464
Hvs06	Hs09	MAPPIT	3068	3160	0.5434728645602981
Hvs06	Hs08	MAPPIT	10057	100064144	0.15179810515819817
Hvs06	Hs09	MAPPIT	3567	4850	-0.02547801101273066
Hvs06	Lit-BM	MAPPIT	100000459	11550	-0.004134091500196271
Hvs06	Hs07	MAPPIT	3068	6006	1.9286004007326456
Hvs06	Lit-BM	MAPPIT	2483	7684	-0.16506152183087588
Hvs06	Hs07	MAPPIT	8468	70061	2.040030995152854
Hvs06	Hs09	MAPPIT	3068	12339	2.6988593613670657
Hvs06	Hs08	MAPPIT	5431	6559	0.18908319418683728
Hvs06	Lit-BM	MAPPIT	54031	8542	-0.10797094071021655
Hvs06	Hs08	MAPPIT	56442	3068	1.8762223276775616
Hvs06	RRS	MAPPIT	53185	1844	0.012046304124915395
Hvs06	Hs09	MAPPIT	11089	3619	-0.2574936164351875
Hvs06	Hs09	MAPPIT	56442	4786	0.3170648884006577
Hvs06	Hs07	MAPPIT	13067	10280	0.36024792444889864
Hvs06	Hs09	MAPPIT	11800	8955	2.9981429250005935
Hvs06	Hs07	MAPPIT	53021	3117	0.1131712825596039
Hvs06	Hs08	MAPPIT	1922	3522	-0.14885785132487553
Hvs06	Lit-BM	MAPPIT	7587	52905	0.3290438888167646
Hvs06	Hs08	MAPPIT	52920	730	3.359641124746047
Hvs06	Lit-BM	MAPPIT	71385	3708	1.0186572919349668
Hvs06	Hs07	MAPPIT	6436	100070231	-0.6780445937753512
Hvs06	Hs08	MAPPIT	52758	11984	0.6062101253791157
Hvs06	Hs09	MAPPIT	53890	71543	-0.4118194840445333
Hvs06	RRS	MAPPIT	70474	71442	0.3581238346100319
Hvs06	Hs09	MAPPIT	100080242	14031	0.0991918467178084
Hvs06	Lit-BM	MAPPIT	244	3011	0.11578966711306343
Hvs06	Lit-BM	MAPPIT	10493	71003	3.3256896000776446
Hvs06	RRS	MAPPIT	14662	9298	1.2894394703599439
Hvs06	Hs09	MAPPIT	1427	14269	0.8559904252100129
Hvs06	Hs07	MAPPIT	71560	10696	-0.1205167159635656
Hvs06	Hs08	MAPPIT	9596	4381	0.1910185361074027
Hvs06	Lit-BM	MAPPIT	6492	13177	0.3525617476623672
Hvs06	Lit-BM	MAPPIT	7894	1430	0.5927518046631548
Hvs06	Hs08	MAPPIT	7864	5695	-0.6492133020535934
Hvs06	Hs07	MAPPIT	100009545	14291	-0.1286226185302576
Hvs06	Hs08	MAPPIT	71252	2764	0.8583802602327298
Hvs06	Hs07	MAPPIT	6562	54248	0.9730599439079154
Hvs06	Hs07	MAPPIT	56155	1446	3.044847361762278
Hvs06	Hs09	MAPPIT	839	54970	0.08239158860066377
Hvs06	Hs07	MAPPIT	7439	6626	0.8178310804252377
Hvs06	Lit-BM	MAPPIT	12358	12358	2.380788386358459
Hvs06	Hs07	MAPPIT	70830	54550	0.09075209093522306
Hvs06	Hs08	MAPPIT	12535	7875	-0.5182951942046915
Hvs06	RRS	MAPPIT	876	13791	0.3081260350371518
Hvs06	Hs07	MAPPIT	52707	6757	-0.06641016801760016
Hvs06	Hs08	MAPPIT	9514	12718	0.15764414321214662
Hvs06	Hs08	MAPPIT	4396	1549	0.5906422528003494
Hvs06	RRS	MAPPIT	13049	7937	0.34885543114420003
Hvs06	Hs09	MAPPIT	2838	3904	-0.04407602182055661
Hvs06	Lit-BM	MAPPIT	100016000	5890	-0.2027708493978968
Hvs06	Lit-BM	MAPPIT	3902	4761	6.600472136229475
Hvs06	Lit-BM	MAPPIT	54902	5109	0.0013606655858912772
Hvs06	Hs09	MAPPIT	3364	5970	1.120246408837238
Hvs06	Hs08	MAPPIT	100014228	71987	3.3530601889848746
Hvs06	Lit-BM	MAPPIT	2339	2339	-0.9419190706496426
Hvs06	Hs09	MAPPIT	71842	3364	0.2967030996395051
Hvs06	Hs09	MAPPIT	56107	14867	0.33462966217081846
Hvs06	Hs07	MAPPIT	8227	1617	0.3747040492511777
Hvs06	Lit-BM	MAPPIT	2455	2348	2.595927036485545
Hvs06	Hs07	MAPPIT	7592	1011	-0.1935421631724733
Hvs06	RRS	MAPPIT	52634	6920	2.398862728821212
Hvs06	RRS	MAPPIT	11132	55982	0.2921011007944667
Hvs06	Lit-BM	MAPPIT	12865	53867	0.7692657917476975
Hvs06	Hs07	MAPPIT	55767	71663	0.13250277547023268
Hvs06	Hs09	MAPPIT	54923	8148	0.05150100585270977
Hvs06	Hs09	MAPPIT	56059	2994	0.035710758224546994
Hvs06	RRS	MAPPIT	71224	3997	0.5124129670759351
Hvs06	Hs08	MAPPIT	13206	71760	0.13389765434926576
Hvs06	RRS	MAPPIT	100002254	11266	0.2870051088054266
Hvs06	RRS	MAPPIT	7208	78	1.40284392819361
Hvs06	RRS	MAPPIT	5272	2388	1.1489961273603764
Hvs06	Hs07	MAPPIT	52803	55185	0.45090644823050197
Hvs06	Hs08	MAPPIT	9660	1090	0.13737991937827376
Hvs06	Hs08	MAPPIT	3029	3068	1.0197684922799932
Hvs06	Hs09	MAPPIT	5523	2416	-0.2345960167994665
Hvs06	Lit-BM	MAPPIT	4660	6768	5.33741378605443
Hvs06	Lit-BM	MAPPIT	11376	100067288	0.0130823148600579
Hvs06	Hs09	MAPPIT	12064	1736	2.307594883208485
Hvs06	RRS	MAPPIT	71999	52927	0.314606430473573
Hvs06	RRS	MAPPIT	5342	7407	0.32023913177810936
Hvs06	Lit-BM	MAPPIT	4015	113	1.6813327297500802
Hvs06	Hs07	MAPPIT	5002	2453	2.8111569750184415
Hvs06	RRS	MAPPIT	8406	100002382	-0.5452016158210278
Hvs06	Hs08	MAPPIT	117	71622	-0.20443428744068678
Hvs06	Hs09	MAPPIT	3068	4671	-0.06522566150952852
Hvs06	Hs08	MAPPIT	4728	7447	-0.5257382578024248
Hvs06	Hs09	MAPPIT	7226	5382	-0.11295719062797054
Hvs06	Hs08	MAPPIT	6225	623	-0.8291665556619664
Hvs06	Hs07	MAPPIT	2507	100064148	-0.1364220997284627
Hvs06	Hs08	MAPPIT	52758	6179	-0.2822560373358895
Hvs06	Hs08	MAPPIT	53996	7323	0.015655897930245626
Hvs06	Hs09	MAPPIT	10159	12696	-0.10760929158106892
Hvs06	Hs07	MAPPIT	13662	100016209	5.639299403346166
Hvs06	Hs09	MAPPIT	4163	13427	-0.3863450210046986
Hvs06	Hs09	MAPPIT	55777	7375	0.10364835347595527
Hvs06	RRS	MAPPIT	7431	13386	2.061465049442557
Hvs06	Lit-BM	MAPPIT	10280	56919	0.075357191991025
Hvs06	Lit-BM	MAPPIT	53366	100066371	0.6297624801603277
Hvs06	RRS	MAPPIT	72022	1306	0.6015323140077982
Hvs06	Hs09	MAPPIT	3110	12836	0.45721029112842093
Hvs06	Hs08	MAPPIT	7476	7673	5.033635892510818
Hvs06	Hs08	MAPPIT	14902	711	0.25422105762127134
Hvs06	Hs07	MAPPIT	3667	7807	-0.7965735114434356
Hvs06	Lit-BM	MAPPIT	3777	1341	0.16977771815822545
Hvs06	Lit-BM	MAPPIT	53021	3117	0.1131712825596039
Hvs06	RRS	MAPPIT	100000034	718	0.06613696221022392
Hvs06	Hs09	MAPPIT	4836	6050	0.2683755925833185
Hvs06	Hs07	MAPPIT	70257	100008214	-1.589466357523038
Hvs06	RRS	MAPPIT	100001642	5602	1.0359567708102728
Hvs06	Lit-BM	MAPPIT	7108	732	1.6958498465371172
Hvs06	Hs09	MAPPIT	3939	1974	2.3339006327808085
Hvs06	Hs07	MAPPIT	54745	2707	-0.19441116952073023
Hvs06	RRS	MAPPIT	11743	6364	0.12320498897545826
Hvs06	RRS	MAPPIT	10779	9155	0.06492539274604053
Hvs06	Hs09	MAPPIT	14010	100062388	0.18184456992806416
Hvs06	Lit-BM	MAPPIT	3154	54157	-0.5181677335985001
Hvs06	Hs08	MAPPIT	2018	100014443	-0.03197987979833657
Hvs06	Hs08	MAPPIT	6446	71158	0.5610116906744915
Hvs06	RRS	MAPPIT	71806	70481	-0.032180897090047435
Hvs06	Lit-BM	MAPPIT	71133	229	0.5108375937739343
Hvs06	RRS	MAPPIT	70672	3155	0.12262186360350875
Hvs06	Lit-BM	MAPPIT	4899	5280	0.27224695404556964
Hvs06	Hs09	MAPPIT	4354	53279	0.13059272732471786
Hvs06	Hs09	MAPPIT	53890	5658	0.26016782389449505
Hvs06	Hs08	MAPPIT	54347	70511	1.4645873797680289
Hvs06	RRS	MAPPIT	5708	52831	0.03391536988901909
Hvs06	Hs08	MAPPIT	100014372	4986	-0.14273655387376982
Hvs06	Hs08	MAPPIT	52961	6601	0.9191491665275556
Hvs06	RRS	MAPPIT	5868	3203	3.7704932141465006
Hvs06	Hs09	MAPPIT	5832	14031	0.20301382057052944
Hvs06	RRS	MAPPIT	14577	873	-0.09297020473304807
Hvs06	Hs08	MAPPIT	2248	3263	1.02694796353475
Hvs06	Hs09	MAPPIT	2804	14110	-0.45211727327442447
Hvs06	Hs07	MAPPIT	12430	70989	-0.07844938430810808
Hvs06	Hs07	MAPPIT	7106	4480	2.0468763739018043
Hvs06	Hs07	MAPPIT	5859	100009557	0.15986892377075107
Hvs06	Hs07	MAPPIT	2831	7072	0.24770208495261384
Hvs06	RRS	MAPPIT	3846	8567	1.3727064465115641
Hvs06	RRS	MAPPIT	9527	10882	0.5380582533862421
Hvs06	RRS	MAPPIT	71649	72019	-0.186566317822696
Hvs06	Lit-BM	MAPPIT	9477	7959	1.7166705641537972
Hvs06	Hs09	MAPPIT	10876	54567	0.13228176057480093
Hvs06	Hs09	MAPPIT	931	56203	-0.4030203303009546
Hvs06	Hs07	MAPPIT	100080816	12629	-0.15239698999729873
Hvs06	Hs07	MAPPIT	8179	956	0.9213457042445599
Hvs06	Hs08	MAPPIT	7992	52634	0.31706522268653803
Hvs06	Hs09	MAPPIT	6895	100080816	0.2639035956190706
Hvs06	RRS	MAPPIT	70996	14899	1.8653899959467033
Hvs06	Hs08	MAPPIT	2922	13641	-0.1934397473125654
Hvs06	Lit-BM	MAPPIT	6912	100009797	4.915543850538366
Hvs06	RRS	MAPPIT	11114	100062004	0.9416614798532538
Hvs06	Hs08	MAPPIT	72226	6961	-0.2507298760615688
Hvs06	Hs07	MAPPIT	3970	6446	-0.2250239677789015
Hvs06	Hs09	MAPPIT	52589	6971	0.17824754120753938
Hvs06	RRS	MAPPIT	56381	55814	0.7127111729872225
Hvs06	Hs07	MAPPIT	14887	4616	1.8514928931581014
Hvs06	Hs07	MAPPIT	7031	14525	-0.13287264620391104
Hvs06	RRS	MAPPIT	14352	9788	0.2542485693872084
Hvs06	RRS	MAPPIT	12642	1682	-0.38246751634728365
Hvs06	Lit-BM	MAPPIT	53934	4623	0.3690085961718421
Hvs06	RRS	MAPPIT	52661	100068937	0.2664762687804208
Hvs06	RRS	MAPPIT	3005	11819	-0.09729700513057998
Hvs06	Lit-BM	MAPPIT	9868	9868	0.3689217647958951
Hvs06	Hs08	MAPPIT	56082	70358	0.44227971379949493
Hvs06	Hs09	MAPPIT	6446	513	-0.024017532050072992
Hvs06	Hs08	MAPPIT	8846	1697	-0.008154871243902772
Hvs06	Lit-BM	MAPPIT	5970	11786	0.3184384242179317
Hvs06	Hs09	MAPPIT	8229	52953	0.3033061584479512
Hvs06	Hs08	MAPPIT	4040	4611	0.3436799561061028
Hvs06	Lit-BM	MAPPIT	9924	12346	0.22903388816765421
Hvs06	Hs09	MAPPIT	13423	71085	-0.23622422632436166
Hvs06	Hs09	MAPPIT	1107	100014372	-0.16453792906011358
Hvs06	Lit-BM	MAPPIT	7547	2427	-0.17249293358408516
Hvs06	Hs09	MAPPIT	1136	1425	-0.2433237933435654
Hvs06	RRS	MAPPIT	4101	11361	1.2112261237184452
Hvs06	Lit-BM	MAPPIT	4662	611	0.38309249739518614
Hvs06	RRS	MAPPIT	100016209	53120	0.10266034159772049
Hvs06	Hs08	MAPPIT	55999	7312	0.24321203856977705
Hvs06	RRS	MAPPIT	8565	11505	0.13330664732233322
Hvs06	Hs09	MAPPIT	12430	147	-0.23219404283403594
Hvs06	Lit-BM	MAPPIT	653	4544	5.457949141596933
Hvs06	Hs07	MAPPIT	6225	70989	0.0021827107983513924
Hvs06	Hs09	MAPPIT	3102	6795	0.22653595291100662
Hvs06	Hs07	MAPPIT	4791	55853	0.8165097605542397
Hvs06	Hs09	MAPPIT	53347	54142	0.10629779293509013
Hvs06	Hs07	MAPPIT	192	742	6.387754193637496
Hvs06	Hs09	MAPPIT	81260	7437	-0.08187018778005839
Hvs06	Lit-BM	MAPPIT	1904	5652	0.23268724282938447
Hvs06	Hs09	MAPPIT	2656	6141	1.6831511405996347
Hvs06	Hs08	MAPPIT	56911	100062388	0.12637803380575185
Hvs06	RRS	MAPPIT	8314	6323	2.0213287209584516
Hvs06	Lit-BM	MAPPIT	3120	5998	0.037213555854346735
Hvs06	Hs08	MAPPIT	4852	70897	1.0195964191846953
Hvs06	Hs09	MAPPIT	56544	11938	0.03661596543799275
Hvs06	Hs08	MAPPIT	4278	6812	0.1948508062232834
Hvs06	RRS	MAPPIT	10219	5603	0.3537968166658312
Hvs06	Lit-BM	MAPPIT	2709	11903	-0.48727991008599575
Hvs06	Hs08	MAPPIT	11990	71385	-0.09851354333965556
Hvs06	Hs07	MAPPIT	9955	3740	0.07857648370753811
Hvs06	RRS	MAPPIT	100068177	70672	0.2992453887362456
Hvs06	Hs07	MAPPIT	14251	100080502	1.3510168462699985
Hvs06	Hs07	MAPPIT	4385	100009829	0.43462641630350474
Hvs06	Hs07	MAPPIT	14505	3767	0.002103263894868616
Hvs06	Hs08	MAPPIT	8533	4935	0.22594226787598912
Hvs06	Hs08	MAPPIT	70368	4973	-0.08124613100302693
Hvs06	Hs09	MAPPIT	54426	100080820	0.5434062549703375
Hvs06	Lit-BM	MAPPIT	13373	7763	0.40489677665368246
Hvs06	Hs08	MAPPIT	12265	847	-0.9333631715025639
Hvs06	Hs09	MAPPIT	81163	3817	0.42747125413707787
Hvs06	Hs09	MAPPIT	6704	71616	4.936034895424732
Hvs06	Hs09	MAPPIT	12452	71963	0.11204711386502189
Hvs06	RRS	MAPPIT	5882	70452	-0.2875947653608208
Hvs06	RRS	MAPPIT	72095	10864	0.4048958328234819
Hvs06	Hs09	MAPPIT	6808	52802	-0.19762920961407507
Hvs06	RRS	MAPPIT	100062664	71814	-0.0832679017810473
Hvs06	Hs08	MAPPIT	4506	13219	0.46318974065266005
Hvs06	Lit-BM	MAPPIT	7959	70300	-0.10493730025574852
Hvs06	Hs09	MAPPIT	12303	9634	-0.288027133440907
Hvs06	Lit-BM	MAPPIT	12631	100068256	0.38953850671466855
Hvs06	Lit-BM	MAPPIT	10935	10935	0.11197769514335025
Hvs06	Hs07	MAPPIT	2882	3904	0.051616116450630536
Hvs06	Hs09	MAPPIT	3939	13000	0.06773838152347962
Hvs06	Hs07	MAPPIT	12718	100002552	0.8766306301016357
Hvs06	RRS	MAPPIT	100061564	5920	0.38872113792110863
Hvs06	RRS	MAPPIT	55729	8055	-0.19321960910880942
Hvs06	Lit-BM	MAPPIT	11103	71021	3.725860997221866
Hvs06	Hs09	MAPPIT	1052	100015503	1.3449142255122246
Hvs06	RRS	MAPPIT	71745	1660	-0.24621410119508455
Hvs06	RRS	MAPPIT	100066393	1062	-0.49707605930735577
Hvs06	Hs09	MAPPIT	13018	13857	0.051316655338568724
Hvs06	Hs07	MAPPIT	52634	71899	0.03506112848498875
Hvs06	Lit-BM	MAPPIT	12070	9794	0.07567682454956193
Hvs06	RRS	MAPPIT	56639	56003	2.361691062474084
Hvs06	RRS	MAPPIT	100061932	3008	-0.08005249728798915
Hvs06	Hs08	MAPPIT	100009545	9921	0.15863282467046283
Hvs06	RRS	MAPPIT	11251	1697	0.22365056791472981
Hvs06	Hs07	MAPPIT	4635	4706	-0.2088940641313278
Hvs06	Hs08	MAPPIT	1090	12040	-0.004223822888766584
Hvs06	Lit-BM	MAPPIT	14894	538	-0.05269238278704894
Hvs06	Hs07	MAPPIT	8131	2416	0.028068116997985226
Hvs06	RRS	MAPPIT	9270	5983	0.6478746264321622
Hvs06	Hs07	MAPPIT	11381	12368	-0.21481736940081225
Hvs06	Hs08	MAPPIT	56191	56829	4.201330620920034
Hvs06	Lit-BM	MAPPIT	11805	4687	0.042544025349123805
Hvs06	Hs08	MAPPIT	7181	12527	0.31239987072373726
Hvs06	Hs07	MAPPIT	3535	14269	-0.029891127875567077
Hvs06	Hs09	MAPPIT	6068	8533	0.13032590959215595
Hvs06	Hs08	MAPPIT	100014372	8447	-0.062140512931861853
Hvs06	Hs09	MAPPIT	1172	3632	1.7290860508517762
Hvs06	Hs09	MAPPIT	5137	3068	2.56666267772035
Hvs06	RRS	MAPPIT	55879	10078	-0.6417042076711418
Hvs06	Hs07	MAPPIT	1788	3769	0.17543008746832536
Hvs06	Hs09	MAPPIT	9669	3068	0.9685450686253407
Hvs06	RRS	MAPPIT	54833	10119	-0.22334442005356778
Hvs06	Hs08	MAPPIT	70810	56446	-0.0993943132340447
Hvs06	Hs07	MAPPIT	623	8021	0.29965162063085965
Hvs06	RRS	MAPPIT	1819	54144	0.01338051360326193
Hvs06	RRS	MAPPIT	53160	55560	1.2852377744895178
Hvs06	Hs08	MAPPIT	54347	3068	1.6623636157478467
Hvs06	Hs09	MAPPIT	10159	53053	-0.24097083116498713
Hvs06	Lit-BM	MAPPIT	55086	8617	-0.017309982120853922
Hvs06	RRS	MAPPIT	1257	14868	-0.14956125943373436
Hvs06	Hs07	MAPPIT	676	71336	-0.027562634785552053
Hvs06	Lit-BM	MAPPIT	13547	3625	0.13401578196481045
Hvs06	Hs08	MAPPIT	183	3252	3.2835664287965405
Hvs06	RRS	MAPPIT	5477	71337	1.8353904176957478
Hvs06	Hs08	MAPPIT	53603	81260	-0.24317853853701482
Hvs06	Hs08	MAPPIT	70042	100080791	0.39369030885715633
Hvs06	Hs09	MAPPIT	13352	1349	-0.12002399356728596
Hvs06	Hs09	MAPPIT	719	71769	0.8414676519944376
Hvs06	Hs08	MAPPIT	56687	11968	-0.11946706139163157
Hvs06	Hs07	MAPPIT	14031	2022	-0.24688419320484792
Hvs06	RRS	MAPPIT	11999	56165	-0.006363031138045292
Hvs06	Hs07	MAPPIT	56532	4332	0.058908645323956066
Hvs06	RRS	MAPPIT	7732	7637	0.38046779834059974
Hvs06	RRS	MAPPIT	100002622	3757	-0.0018190812025223226
Hvs06	RRS	MAPPIT	14158	10711	2.418028460328082
Hvs06	RRS	MAPPIT	3180	9318	0.70130598879815
Hvs06	RRS	MAPPIT	12385	280	0.675249724221842
Hvs06	Hs07	MAPPIT	7100	5002	1.284281164980378
Hvs06	RRS	MAPPIT	54446	72111	1.593431796649001
Hvs06	RRS	MAPPIT	6534	293	0.16179496785329728
Hvs06	Hs08	MAPPIT	13434	7869	0.012583919244884027
Hvs06	Lit-BM	MAPPIT	4124	3822	-0.09350353319129376
Hvs06	Hs07	MAPPIT	6691	10811	1.4366414185131742
Hvs06	Hs08	MAPPIT	3263	3263	0.9978913767885818
Hvs06	RRS	MAPPIT	70554	10841	-0.055842535951366894
Hvs06	Hs08	MAPPIT	11362	6735	0.24928773369974874
Hvs06	Hs07	MAPPIT	5870	56524	-0.5899921880704517
Hvs06	Lit-BM	MAPPIT	915	1045	-0.3508836997556888
Hvs06	Lit-BM	MAPPIT	71314	3852	0.11918301194473475
Hvs06	RRS	MAPPIT	7903	5888	0.06036299523891962
Hvs06	RRS	MAPPIT	932	100062305	2.7996356949352914
Hvs06	Hs07	MAPPIT	9159	6866	1.684987583584536
Hvs06	Lit-BM	MAPPIT	9130	388	0.15623767480629286
Hvs06	Lit-BM	MAPPIT	9587	3902	0.03706535546130722
Hvs06	RRS	MAPPIT	71888	100066377	-0.6119999353550896
Hvs06	Hs07	MAPPIT	100011481	4535	0.5993951113662498
Hvs06	Hs07	MAPPIT	8010	11444	-0.15767491920644452
Hvs06	RRS	MAPPIT	976	5848	0.03237826838441366
Hvs06	Hs07	MAPPIT	100080275	14908	3.046751308199158
Hvs06	Lit-BM	MAPPIT	100010599	100010599	7.03088891949121
Hvs06	RRS	MAPPIT	4961	2350	0.10460541602278844
Hvs06	Hs08	MAPPIT	12918	446	-0.231006509364803
Hvs06	Hs07	MAPPIT	7875	4611	0.36910248977566806
Hvs06	RRS	MAPPIT	100068164	2959	1.0228058158658901
Hvs06	Hs09	MAPPIT	4616	70471	-0.5369587259524838
Hvs06	RRS	MAPPIT	12225	3459	-0.25410008618301777
Hvs06	Hs09	MAPPIT	53886	5970	0.8330446623711983
Hvs06	Hs07	MAPPIT	56313	4089	0.7200658170059786
Hvs06	Lit-BM	MAPPIT	100066551	56245	-0.3264513870067987
Hvs06	Lit-BM	MAPPIT	2663	113	1.9476922678535031
Hvs06	Hs07	MAPPIT	8229	1148	-0.019246504432518744
Hvs06	RRS	MAPPIT	53278	4109	1.386993993839064
Hvs06	Hs09	MAPPIT	56446	7233	0.9539450658706313
Hvs06	Hs09	MAPPIT	612	11570	-0.14535777328110638
