ensembl_gene_id_a	ensembl_gene_id_b	n_publications	n_methods	n_evidences
ENSG00000102804	ENSG00000102804	2	2	2
ENSG00000163874	ENSG00000166167	3	2	3
ENSG00000072832	ENSG00000092964	3	2	3
ENSG00000086548	ENSG00000105388	1	2	2
ENSG00000079385	ENSG00000086548	1	2	2
ENSG00000086548	ENSG00000124469	1	2	2
ENSG00000072401	ENSG00000121060	4	2	4
ENSG00000086548	ENSG00000086548	1	2	2
ENSG00000108953	ENSG00000164924	7	4	7
ENSG00000034713	ENSG00000164924	2	2	2
ENSG00000164924	ENSG00000165280	3	3	3
ENSG00000106211	ENSG00000148019	1	2	2
ENSG00000080824	ENSG00000127483	2	2	2
ENSG00000085840	ENSG00000100297	1	2	2
ENSG00000085840	ENSG00000164815	3	3	5
ENSG00000101945	ENSG00000132716	1	2	2
ENSG00000169252	ENSG00000181852	1	2	2
ENSG00000134313	ENSG00000136997	1	2	2
ENSG00000010810	ENSG00000168036	2	2	2
ENSG00000070495	ENSG00000134748	2	3	3
ENSG00000136044	ENSG00000167965	1	2	2
ENSG00000112081	ENSG00000134748	2	2	2
ENSG00000134748	ENSG00000135250	3	3	3
ENSG00000077782	ENSG00000168036	2	2	2
ENSG00000168036	ENSG00000173801	4	3	4
ENSG00000100462	ENSG00000166446	1	2	2
ENSG00000168036	ENSG00000186350	2	2	2
ENSG00000109320	ENSG00000168036	3	4	4
ENSG00000145675	ENSG00000168036	2	2	2
ENSG00000106211	ENSG00000109572	1	2	2
ENSG00000109971	ENSG00000158941	2	2	2
ENSG00000146648	ENSG00000179295	4	3	4
ENSG00000141736	ENSG00000179295	3	2	3
ENSG00000105976	ENSG00000179295	2	2	2
ENSG00000101945	ENSG00000170779	1	2	2
ENSG00000157404	ENSG00000179295	3	3	3
ENSG00000004487	ENSG00000170779	1	2	2
ENSG00000107249	ENSG00000109684	1	2	2
ENSG00000170779	ENSG00000198890	1	2	2
ENSG00000100462	ENSG00000158055	1	2	2
ENSG00000106336	ENSG00000170584	1	2	2
ENSG00000066427	ENSG00000125149	1	2	2
ENSG00000069956	ENSG00000163468	2	2	2
ENSG00000146648	ENSG00000173801	4	4	4
ENSG00000069956	ENSG00000204463	2	2	2
ENSG00000012048	ENSG00000187778	1	2	2
ENSG00000134852	ENSG00000213639	1	2	2
ENSG00000077942	ENSG00000115414	2	2	2
ENSG00000106211	ENSG00000131351	1	2	2
ENSG00000100603	ENSG00000132792	1	2	2
ENSG00000107404	ENSG00000168036	2	2	2
ENSG00000104365	ENSG00000168036	2	2	2
ENSG00000160602	ENSG00000170584	2	2	2
ENSG00000101849	ENSG00000168036	3	2	3
ENSG00000100462	ENSG00000170584	1	2	2
ENSG00000162692	ENSG00000179295	2	2	3
ENSG00000100461	ENSG00000135250	2	2	2
ENSG00000109534	ENSG00000115414	1	2	2
ENSG00000044574	ENSG00000115738	2	2	2
ENSG00000136536	ENSG00000187555	4	2	4
ENSG00000074201	ENSG00000125835	2	3	3
ENSG00000074201	ENSG00000115414	1	2	2
ENSG00000074201	ENSG00000100462	4	4	6
ENSG00000108854	ENSG00000137834	3	2	3
ENSG00000134215	ENSG00000177885	5	5	5
ENSG00000100567	ENSG00000140464	1	2	2
ENSG00000153201	ENSG00000153201	2	2	2
ENSG00000134982	ENSG00000153201	2	2	2
ENSG00000107949	ENSG00000112773	2	2	2
ENSG00000140464	ENSG00000141510	10	5	11
ENSG00000112769	ENSG00000141510	2	2	2
ENSG00000108854	ENSG00000183283	2	2	2
ENSG00000101945	ENSG00000179335	1	2	2
ENSG00000108854	ENSG00000113658	3	3	3
ENSG00000034713	ENSG00000120696	3	2	3
ENSG00000118513	ENSG00000151461	1	2	2
ENSG00000110092	ENSG00000115947	1	2	2
ENSG00000152894	ENSG00000167900	2	2	2
ENSG00000012048	ENSG00000106829	1	2	2
ENSG00000106829	ENSG00000174405	1	2	2
ENSG00000109332	ENSG00000132256	3	2	3
ENSG00000131508	ENSG00000132256	3	3	4
ENSG00000119401	ENSG00000132256	1	2	2
ENSG00000100461	ENSG00000100462	2	2	3
ENSG00000099942	ENSG00000179295	2	2	2
ENSG00000089159	ENSG00000179295	2	2	2
ENSG00000103275	ENSG00000123737	2	2	2
ENSG00000068394	ENSG00000137656	1	2	2
ENSG00000113758	ENSG00000177885	2	4	4
ENSG00000077348	ENSG00000171824	3	2	3
ENSG00000115414	ENSG00000213782	1	2	2
ENSG00000115414	ENSG00000127314	1	2	2
ENSG00000135341	ENSG00000175792	2	2	2
ENSG00000010810	ENSG00000173402	2	2	2
ENSG00000173402	ENSG00000197122	2	3	3
ENSG00000158092	ENSG00000173402	2	2	2
ENSG00000115414	ENSG00000143870	1	2	2
ENSG00000100351	ENSG00000141441	2	2	2
ENSG00000141441	ENSG00000167193	1	2	2
ENSG00000141441	ENSG00000177885	3	3	3
ENSG00000127314	ENSG00000162692	2	2	3
ENSG00000105976	ENSG00000185338	2	2	2
ENSG00000105976	ENSG00000165458	2	2	2
ENSG00000136634	ENSG00000175899	2	2	2
ENSG00000125952	ENSG00000167996	1	3	3
ENSG00000089280	ENSG00000125952	1	2	2
ENSG00000125952	ENSG00000136942	1	2	2
ENSG00000095002	ENSG00000125952	2	2	2
ENSG00000109475	ENSG00000125952	1	2	2
ENSG00000115414	ENSG00000196924	1	2	2
ENSG00000143171	ENSG00000186951	2	2	2
ENSG00000177885	ENSG00000186951	1	3	3
ENSG00000185245	ENSG00000196924	2	2	2
ENSG00000096384	ENSG00000196924	3	3	3
ENSG00000123374	ENSG00000141510	3	2	3
ENSG00000105401	ENSG00000140474	2	2	2
ENSG00000123374	ENSG00000157456	3	4	4
ENSG00000162692	ENSG00000196924	2	2	2
ENSG00000143401	ENSG00000175387	1	2	2
ENSG00000143401	ENSG00000170345	1	2	2
ENSG00000115414	ENSG00000182718	1	2	2
ENSG00000106211	ENSG00000134001	1	2	2
ENSG00000122085	ENSG00000170345	1	2	2
ENSG00000134057	ENSG00000164045	2	2	2
ENSG00000074071	ENSG00000115414	1	2	2
ENSG00000096384	ENSG00000136807	4	3	4
ENSG00000080824	ENSG00000136807	4	3	4
ENSG00000100345	ENSG00000115414	2	2	3
ENSG00000012048	ENSG00000151689	1	2	2
ENSG00000146648	ENSG00000168439	1	2	2
ENSG00000115414	ENSG00000168439	1	2	2
ENSG00000162692	ENSG00000168439	2	2	3
ENSG00000104969	ENSG00000128604	1	2	2
ENSG00000147065	ENSG00000162692	4	3	5
ENSG00000150991	ENSG00000204209	2	2	2
ENSG00000101945	ENSG00000125945	1	2	2
ENSG00000171989	ENSG00000196684	1	2	2
ENSG00000171989	ENSG00000180008	1	2	2
ENSG00000100985	ENSG00000105329	2	2	2
ENSG00000055044	ENSG00000115414	1	2	2
ENSG00000114353	ENSG00000197405	2	2	2
ENSG00000115414	ENSG00000140575	1	2	2
ENSG00000080815	ENSG00000105607	1	2	2
ENSG00000105607	ENSG00000164867	1	2	2
ENSG00000140575	ENSG00000162692	2	2	3
ENSG00000115414	ENSG00000150093	3	3	4
ENSG00000120699	ENSG00000171311	3	3	3
ENSG00000091136	ENSG00000141837	1	2	2
ENSG00000091136	ENSG00000163635	1	2	2
ENSG00000162702	ENSG00000168610	1	2	2
ENSG00000121022	ENSG00000204628	2	2	2
ENSG00000121022	ENSG00000164924	2	2	2
ENSG00000108590	ENSG00000197386	1	2	2
ENSG00000115414	ENSG00000147065	1	2	2
ENSG00000115414	ENSG00000176105	1	2	2
ENSG00000109320	ENSG00000121022	2	2	2
ENSG00000108590	ENSG00000130222	1	2	2
ENSG00000108590	ENSG00000143416	2	2	2
ENSG00000108590	ENSG00000155868	2	2	2
ENSG00000121022	ENSG00000126934	2	2	2
ENSG00000121022	ENSG00000186298	3	2	3
ENSG00000134884	ENSG00000135250	2	2	2
ENSG00000100345	ENSG00000162692	2	2	3
ENSG00000117461	ENSG00000162702	1	2	2
ENSG00000007392	ENSG00000007392	1	2	2
ENSG00000007392	ENSG00000085872	1	2	2
ENSG00000160679	ENSG00000198563	2	4	4
ENSG00000037280	ENSG00000096384	1	2	2
ENSG00000113141	ENSG00000122692	2	3	3
ENSG00000018408	ENSG00000164924	2	2	2
ENSG00000092820	ENSG00000135679	1	3	3
ENSG00000135679	ENSG00000166598	2	2	3
ENSG00000067225	ENSG00000135679	1	2	2
ENSG00000008294	ENSG00000067369	1	2	2
ENSG00000109971	ENSG00000135679	3	2	3
ENSG00000078018	ENSG00000135679	2	2	2
ENSG00000120885	ENSG00000135679	1	2	2
ENSG00000135679	ENSG00000140443	6	4	7
ENSG00000067369	ENSG00000100312	1	2	2
ENSG00000130522	ENSG00000135679	1	3	3
ENSG00000135679	ENSG00000196230	2	2	2
ENSG00000124788	ENSG00000170291	1	2	2
ENSG00000170291	ENSG00000224470	1	2	2
ENSG00000129197	ENSG00000131746	1	2	2
ENSG00000135679	ENSG00000177606	1	3	3
ENSG00000131746	ENSG00000145675	1	2	2
ENSG00000067369	ENSG00000117118	1	2	2
ENSG00000135679	ENSG00000142192	1	2	2
ENSG00000072682	ENSG00000131746	1	2	2
ENSG00000103202	ENSG00000131746	1	2	2
ENSG00000135679	ENSG00000142208	10	5	11
ENSG00000135679	ENSG00000164305	5	3	5
ENSG00000105647	ENSG00000162692	2	2	2
ENSG00000065150	ENSG00000162692	2	2	3
ENSG00000096060	ENSG00000118046	4	2	4
ENSG00000162692	ENSG00000213719	2	2	2
ENSG00000106211	ENSG00000108468	1	2	2
ENSG00000162227	ENSG00000273841	3	3	3
ENSG00000050748	ENSG00000065559	2	2	2
ENSG00000171223	ENSG00000185453	1	3	3
ENSG00000125846	ENSG00000135679	1	2	2
ENSG00000096384	ENSG00000118046	1	2	2
ENSG00000080824	ENSG00000118046	5	3	5
ENSG00000108468	ENSG00000160113	1	3	3
ENSG00000185619	ENSG00000204227	3	4	4
ENSG00000108671	ENSG00000162692	2	2	3
ENSG00000135679	ENSG00000143947	2	3	3
ENSG00000109684	ENSG00000115685	1	2	2
ENSG00000109684	ENSG00000112655	1	2	2
ENSG00000135679	ENSG00000171603	1	2	2
ENSG00000131981	ENSG00000157212	1	2	2
ENSG00000013364	ENSG00000188313	2	1	2
ENSG00000096384	ENSG00000198055	2	3	3
ENSG00000169252	ENSG00000198055	2	3	3
ENSG00000026025	ENSG00000170323	2	2	2
ENSG00000115414	ENSG00000132383	1	2	2
ENSG00000174231	ENSG00000198783	1	2	2
ENSG00000134333	ENSG00000157212	1	2	2
ENSG00000154040	ENSG00000157212	1	2	2
ENSG00000111640	ENSG00000117748	2	3	3
ENSG00000102606	ENSG00000146648	2	2	2
ENSG00000169564	ENSG00000198783	1	2	2
ENSG00000100603	ENSG00000198783	1	2	2
ENSG00000180628	ENSG00000204227	3	4	4
ENSG00000115414	ENSG00000117748	1	2	2
ENSG00000096384	ENSG00000169071	1	2	2
ENSG00000087365	ENSG00000198783	1	2	2
ENSG00000100023	ENSG00000198783	1	2	2
ENSG00000134686	ENSG00000167193	1	2	2
ENSG00000157212	ENSG00000179094	1	2	2
ENSG00000102606	ENSG00000106211	1	2	2
ENSG00000106211	ENSG00000188895	1	2	2
ENSG00000076924	ENSG00000084072	2	3	3
ENSG00000109684	ENSG00000145675	1	2	2
ENSG00000115415	ENSG00000158169	3	3	3
ENSG00000088682	ENSG00000109684	1	2	2
ENSG00000109684	ENSG00000114395	1	2	2
ENSG00000109684	ENSG00000170677	1	2	2
ENSG00000103202	ENSG00000109684	1	2	2
ENSG00000109971	ENSG00000158169	2	2	2
ENSG00000142102	ENSG00000157212	1	2	2
ENSG00000067369	ENSG00000099341	1	2	2
ENSG00000067369	ENSG00000174405	1	2	2
ENSG00000158169	ENSG00000204388	2	2	2
ENSG00000158169	ENSG00000204389	2	2	2
ENSG00000084207	ENSG00000158169	2	2	2
ENSG00000158169	ENSG00000170312	2	2	2
ENSG00000157212	ENSG00000161547	1	2	2
ENSG00000066044	ENSG00000100320	2	2	2
ENSG00000157212	ENSG00000186838	1	2	2
ENSG00000176641	ENSG00000177889	2	2	2
ENSG00000137575	ENSG00000162692	2	2	2
ENSG00000134686	ENSG00000166851	1	2	2
ENSG00000162692	ENSG00000215301	2	2	2
ENSG00000162692	ENSG00000177733	2	2	2
ENSG00000134480	ENSG00000175029	1	3	3
ENSG00000124788	ENSG00000177045	1	2	2
ENSG00000124788	ENSG00000163959	1	2	2
ENSG00000092841	ENSG00000115414	1	2	2
ENSG00000144028	ENSG00000162692	2	2	2
ENSG00000092841	ENSG00000162692	2	2	3
ENSG00000120992	ENSG00000162692	2	2	2
ENSG00000010017	ENSG00000103275	2	2	2
ENSG00000010017	ENSG00000172531	2	1	2
ENSG00000149311	ENSG00000156006	1	2	2
ENSG00000010017	ENSG00000186298	2	2	3
ENSG00000162692	ENSG00000213619	2	2	3
ENSG00000069399	ENSG00000175029	2	3	3
ENSG00000096384	ENSG00000117266	2	2	2
ENSG00000162692	ENSG00000249915	2	2	3
ENSG00000082701	ENSG00000179588	1	2	2
ENSG00000171444	ENSG00000197265	1	2	2
ENSG00000108262	ENSG00000110318	1	2	2
ENSG00000108262	ENSG00000182307	2	2	2
ENSG00000130787	ENSG00000162692	2	2	2
ENSG00000149927	ENSG00000154127	2	2	2
ENSG00000131504	ENSG00000162692	2	2	2
ENSG00000135316	ENSG00000162692	2	2	2
ENSG00000136068	ENSG00000162692	2	2	3
ENSG00000175029	ENSG00000224470	1	2	2
ENSG00000106211	ENSG00000172262	1	2	2
ENSG00000160789	ENSG00000162692	2	2	2
ENSG00000087460	ENSG00000123240	1	2	2
ENSG00000162692	ENSG00000213931	2	2	2
ENSG00000130656	ENSG00000162692	2	2	2
ENSG00000123240	ENSG00000145901	2	2	2
ENSG00000101773	ENSG00000175029	2	2	2
ENSG00000119906	ENSG00000123240	1	2	2
ENSG00000147443	ENSG00000182866	1	2	2
ENSG00000134333	ENSG00000162692	2	2	2
ENSG00000096384	ENSG00000135503	1	2	2
ENSG00000173805	ENSG00000196693	2	2	2
ENSG00000162692	ENSG00000196961	2	2	2
ENSG00000087074	ENSG00000175029	1	2	2
ENSG00000149273	ENSG00000162692	2	2	2
ENSG00000131504	ENSG00000196504	2	2	2
ENSG00000099940	ENSG00000162692	1	2	2
ENSG00000011009	ENSG00000162692	2	2	3
ENSG00000138674	ENSG00000162692	2	2	3
ENSG00000117399	ENSG00000141552	4	3	4
ENSG00000131788	ENSG00000168610	6	2	6
ENSG00000108010	ENSG00000162692	2	2	3
ENSG00000124788	ENSG00000135482	2	2	2
ENSG00000124788	ENSG00000158246	2	2	2
ENSG00000103275	ENSG00000131788	2	2	2
ENSG00000100097	ENSG00000115414	1	2	2
ENSG00000162761	ENSG00000177885	1	3	3
ENSG00000108829	ENSG00000115414	1	2	2
ENSG00000112335	ENSG00000162692	2	2	2
ENSG00000123154	ENSG00000198258	1	2	2
ENSG00000126945	ENSG00000177733	2	2	2
ENSG00000103415	ENSG00000108262	2	2	2
ENSG00000108262	ENSG00000113068	2	2	2
ENSG00000108262	ENSG00000134248	2	2	2
ENSG00000151422	ENSG00000180332	1	2	2
ENSG00000125124	ENSG00000136872	1	2	2
ENSG00000083782	ENSG00000197943	1	2	2
ENSG00000083782	ENSG00000167193	1	2	2
ENSG00000078674	ENSG00000140463	3	3	4
ENSG00000136872	ENSG00000140463	1	2	2
ENSG00000078674	ENSG00000174483	2	2	2
ENSG00000156508	ENSG00000174483	1	2	2
ENSG00000136872	ENSG00000174483	1	2	2
ENSG00000136872	ENSG00000138686	1	2	2
ENSG00000125944	ENSG00000162692	2	2	2
ENSG00000108344	ENSG00000162692	2	2	3
ENSG00000083838	ENSG00000186812	2	2	2
ENSG00000149311	ENSG00000162892	1	2	2
ENSG00000111530	ENSG00000115414	1	2	2
ENSG00000109606	ENSG00000162692	2	2	3
ENSG00000100353	ENSG00000162692	2	2	2
ENSG00000162692	ENSG00000165458	2	2	2
ENSG00000111229	ENSG00000162692	2	2	3
ENSG00000082898	ENSG00000162692	2	2	3
ENSG00000101182	ENSG00000162692	2	2	2
ENSG00000138686	ENSG00000177606	1	3	3
ENSG00000108262	ENSG00000116741	2	2	2
ENSG00000108262	ENSG00000197386	1	3	3
ENSG00000162692	ENSG00000171960	2	2	3
ENSG00000204227	ENSG00000277258	6	4	7
ENSG00000072401	ENSG00000204227	2	2	2
ENSG00000108262	ENSG00000138376	1	2	2
ENSG00000162692	ENSG00000167005	2	2	2
ENSG00000108262	ENSG00000121931	1	2	2
ENSG00000130402	ENSG00000162692	2	2	3
ENSG00000108262	ENSG00000129675	2	2	2
ENSG00000154473	ENSG00000162692	2	2	2
ENSG00000162692	ENSG00000168488	2	2	2
ENSG00000108262	ENSG00000170004	1	2	2
ENSG00000108262	ENSG00000177885	2	2	2
ENSG00000054116	ENSG00000162692	1	2	2
ENSG00000108262	ENSG00000173805	1	2	2
ENSG00000127564	ENSG00000134057	2	2	2
ENSG00000100462	ENSG00000162692	2	2	3
ENSG00000104814	ENSG00000146648	2	2	2
ENSG00000113141	ENSG00000198783	1	2	2
ENSG00000130726	ENSG00000170004	4	3	4
ENSG00000161016	ENSG00000162692	2	2	3
ENSG00000162624	ENSG00000197943	1	2	2
ENSG00000101945	ENSG00000171060	1	2	2
ENSG00000113141	ENSG00000125352	1	2	2
ENSG00000004487	ENSG00000171060	1	2	2
ENSG00000101161	ENSG00000113141	1	2	2
ENSG00000113141	ENSG00000140259	1	2	2
ENSG00000104529	ENSG00000162692	2	2	2
ENSG00000113141	ENSG00000182872	1	2	2
ENSG00000122565	ENSG00000130726	7	4	7
ENSG00000113141	ENSG00000113141	1	2	2
ENSG00000104529	ENSG00000136628	1	2	2
ENSG00000101945	ENSG00000154783	1	2	2
ENSG00000069345	ENSG00000090273	1	2	2
ENSG00000077684	ENSG00000114062	3	2	3
ENSG00000166068	ENSG00000172531	2	1	2
ENSG00000130726	ENSG00000162692	2	2	3
ENSG00000125952	ENSG00000204681	1	3	3
ENSG00000134852	ENSG00000137713	1	2	2
ENSG00000104529	ENSG00000254772	2	2	2
ENSG00000100462	ENSG00000100462	3	3	3
ENSG00000159461	ENSG00000177889	2	1	2
ENSG00000109332	ENSG00000159461	2	1	2
ENSG00000072401	ENSG00000159461	3	2	3
ENSG00000096384	ENSG00000134058	3	2	3
ENSG00000096384	ENSG00000183735	2	2	2
ENSG00000112739	ENSG00000132664	1	2	2
ENSG00000012048	ENSG00000020426	2	2	2
ENSG00000159692	ENSG00000196233	5	4	5
ENSG00000066827	ENSG00000106211	1	2	2
ENSG00000115414	ENSG00000147586	1	2	2
ENSG00000115414	ENSG00000161016	1	2	2
ENSG00000117500	ENSG00000198890	1	2	2
ENSG00000158710	ENSG00000162692	2	2	2
ENSG00000142192	ENSG00000166228	1	3	3
ENSG00000095059	ENSG00000102882	4	3	4
ENSG00000180096	ENSG00000184702	2	2	2
ENSG00000135821	ENSG00000135821	2	2	2
ENSG00000109320	ENSG00000144802	2	2	2
ENSG00000101945	ENSG00000105991	1	2	2
ENSG00000101265	ENSG00000101945	1	2	2
ENSG00000004487	ENSG00000101265	1	2	2
ENSG00000106211	ENSG00000115677	1	2	2
ENSG00000168610	ENSG00000185869	1	2	2
ENSG00000066044	ENSG00000162692	2	2	2
ENSG00000101945	ENSG00000104731	1	2	2
ENSG00000004487	ENSG00000104731	1	2	2
ENSG00000162613	ENSG00000162692	2	2	2
ENSG00000090273	ENSG00000164087	2	2	2
ENSG00000044115	ENSG00000141480	2	2	2
ENSG00000090273	ENSG00000139323	2	2	2
ENSG00000044115	ENSG00000134982	5	4	5
ENSG00000044115	ENSG00000173801	5	4	5
ENSG00000044115	ENSG00000072110	2	2	2
ENSG00000090273	ENSG00000126870	2	2	2
ENSG00000026025	ENSG00000077463	2	2	2
ENSG00000096384	ENSG00000263528	2	2	2
ENSG00000044115	ENSG00000146648	3	3	3
ENSG00000106588	ENSG00000205220	4	3	4
ENSG00000022267	ENSG00000131016	2	2	2
ENSG00000101945	ENSG00000277462	1	2	2
ENSG00000077463	ENSG00000170004	2	2	2
ENSG00000167515	ENSG00000168538	1	2	2
ENSG00000167193	ENSG00000168092	1	2	2
ENSG00000115053	ENSG00000134954	1	2	2
ENSG00000090273	ENSG00000119402	1	2	2
ENSG00000043143	ENSG00000111653	4	3	4
ENSG00000006712	ENSG00000106211	1	3	3
ENSG00000075711	ENSG00000119878	2	2	2
ENSG00000101945	ENSG00000196652	1	2	2
ENSG00000115053	ENSG00000115414	1	2	2
ENSG00000084733	ENSG00000115414	1	2	2
ENSG00000106211	ENSG00000163295	1	2	2
ENSG00000072274	ENSG00000115414	1	2	2
ENSG00000115053	ENSG00000162692	3	2	3
ENSG00000101945	ENSG00000198093	1	2	2
ENSG00000124151	ENSG00000151090	2	2	2
ENSG00000012048	ENSG00000107290	2	3	3
ENSG00000102738	ENSG00000168610	1	2	2
ENSG00000104529	ENSG00000197548	1	3	3
ENSG00000071539	ENSG00000071539	2	2	2
ENSG00000071539	ENSG00000124688	2	2	2
ENSG00000001631	ENSG00000136280	3	2	3
ENSG00000125170	ENSG00000136280	1	3	3
ENSG00000136280	ENSG00000233608	1	3	3
ENSG00000132821	ENSG00000136280	1	3	3
ENSG00000153339	ENSG00000171853	2	2	2
ENSG00000114209	ENSG00000115414	1	2	2
ENSG00000114209	ENSG00000162692	2	2	3
ENSG00000065328	ENSG00000097046	1	2	2
ENSG00000065328	ENSG00000115947	1	2	2
ENSG00000065328	ENSG00000093009	1	2	2
ENSG00000065328	ENSG00000110092	1	2	2
ENSG00000065328	ENSG00000112118	1	2	2
ENSG00000065328	ENSG00000112576	1	2	2
ENSG00000065328	ENSG00000166508	2	3	3
ENSG00000065328	ENSG00000124762	1	2	2
ENSG00000065328	ENSG00000147889	1	2	2
ENSG00000065328	ENSG00000073111	1	2	2
ENSG00000004487	ENSG00000138131	1	2	2
ENSG00000065328	ENSG00000105810	1	2	2
ENSG00000124151	ENSG00000173153	2	2	2
ENSG00000065328	ENSG00000076003	3	3	4
ENSG00000084754	ENSG00000115414	1	2	2
ENSG00000149557	ENSG00000217930	2	2	2
ENSG00000016082	ENSG00000121454	2	2	2
ENSG00000131508	ENSG00000159461	3	2	3
ENSG00000089289	ENSG00000113575	13	7	15
ENSG00000156735	ENSG00000168259	1	2	2
ENSG00000089289	ENSG00000106211	1	3	3
ENSG00000078061	ENSG00000096384	2	2	3
ENSG00000067704	ENSG00000106211	1	2	2
ENSG00000138095	ENSG00000162692	2	2	2
ENSG00000111786	ENSG00000115414	1	2	2
ENSG00000111786	ENSG00000162692	2	2	2
ENSG00000111218	ENSG00000135316	2	2	2
ENSG00000111218	ENSG00000126457	3	3	4
ENSG00000111218	ENSG00000111218	2	2	2
ENSG00000074800	ENSG00000116679	3	2	3
ENSG00000112208	ENSG00000168259	2	2	2
ENSG00000156587	ENSG00000177479	2	2	2
ENSG00000110107	ENSG00000168438	1	2	2
ENSG00000110107	ENSG00000115414	1	2	2
ENSG00000135148	ENSG00000197386	2	2	2
ENSG00000163879	ENSG00000197386	2	1	2
ENSG00000113649	ENSG00000197386	3	2	3
ENSG00000003756	ENSG00000110107	2	4	5
ENSG00000110107	ENSG00000182872	1	2	2
ENSG00000110107	ENSG00000174231	1	2	2
ENSG00000168397	ENSG00000170296	3	4	4
ENSG00000109684	ENSG00000163935	1	2	2
ENSG00000147526	ENSG00000197386	2	2	2
ENSG00000117360	ENSG00000119953	1	2	2
ENSG00000012048	ENSG00000274523	1	2	2
ENSG00000172113	ENSG00000274523	3	2	3
ENSG00000106012	ENSG00000205838	2	2	2
ENSG00000021776	ENSG00000198783	1	2	2
ENSG00000134686	ENSG00000196470	2	2	2
ENSG00000104814	ENSG00000124181	1	5	5
ENSG00000133961	ENSG00000139517	2	2	2
ENSG00000187741	ENSG00000213341	2	2	2
ENSG00000163430	ENSG00000167193	1	2	2
ENSG00000104814	ENSG00000167193	4	3	4
ENSG00000013364	ENSG00000013364	2	1	2
ENSG00000131467	ENSG00000131467	3	3	3
ENSG00000105401	ENSG00000178999	2	3	3
ENSG00000121058	ENSG00000131467	2	2	2
ENSG00000131467	ENSG00000162692	2	2	3
ENSG00000120265	ENSG00000162692	2	2	2
ENSG00000096384	ENSG00000178999	3	3	4
ENSG00000100764	ENSG00000106211	1	2	2
ENSG00000004487	ENSG00000100764	1	2	2
ENSG00000100764	ENSG00000101945	1	2	2
ENSG00000116044	ENSG00000198517	3	3	3
ENSG00000115289	ENSG00000204227	6	5	7
ENSG00000115289	ENSG00000121481	9	5	11
ENSG00000070061	ENSG00000197386	1	2	2
ENSG00000129691	ENSG00000162961	2	2	2
ENSG00000066044	ENSG00000115414	1	2	2
ENSG00000111640	ENSG00000197386	2	2	2
ENSG00000131508	ENSG00000198961	2	2	2
ENSG00000101871	ENSG00000131508	5	4	6
ENSG00000049759	ENSG00000060237	3	3	4
ENSG00000070831	ENSG00000180370	5	3	5
ENSG00000106211	ENSG00000114416	1	2	2
ENSG00000106211	ENSG00000163602	1	2	2
ENSG00000136238	ENSG00000180370	5	3	6
ENSG00000152455	ENSG00000179010	1	2	2
ENSG00000060237	ENSG00000169252	1	2	2
ENSG00000085733	ENSG00000146648	3	4	4
ENSG00000122565	ENSG00000174197	3	3	3
ENSG00000125952	ENSG00000174197	4	3	4
ENSG00000159692	ENSG00000180530	3	3	3
ENSG00000091831	ENSG00000156802	2	3	3
ENSG00000159692	ENSG00000196628	2	1	2
ENSG00000101746	ENSG00000159692	2	2	2
ENSG00000141543	ENSG00000162692	2	2	2
ENSG00000159692	ENSG00000169554	3	2	3
ENSG00000137337	ENSG00000159461	1	2	2
ENSG00000159692	ENSG00000159692	3	2	3
ENSG00000115414	ENSG00000155561	1	2	2
ENSG00000085733	ENSG00000141480	2	2	2
ENSG00000155561	ENSG00000162692	2	2	3
ENSG00000151692	ENSG00000185651	2	2	2
ENSG00000034713	ENSG00000168397	5	6	6
ENSG00000106211	ENSG00000135698	1	2	2
ENSG00000196419	ENSG00000197386	1	2	2
ENSG00000075914	ENSG00000171824	3	3	3
ENSG00000138835	ENSG00000188290	1	2	2
ENSG00000188290	ENSG00000198862	1	2	2
ENSG00000115414	ENSG00000185651	1	2	2
ENSG00000104343	ENSG00000159461	2	1	2
ENSG00000127022	ENSG00000167286	2	2	2
ENSG00000145675	ENSG00000197386	2	2	2
ENSG00000172432	ENSG00000198890	1	2	2
ENSG00000004487	ENSG00000172432	1	2	2
ENSG00000101945	ENSG00000172432	1	2	2
ENSG00000100462	ENSG00000172432	1	2	2
ENSG00000131508	ENSG00000204713	2	2	2
ENSG00000070087	ENSG00000197386	1	2	2
ENSG00000168036	ENSG00000197386	2	2	2
ENSG00000085733	ENSG00000089159	2	2	2
ENSG00000085733	ENSG00000165025	2	2	2
ENSG00000085733	ENSG00000164305	2	2	2
ENSG00000131508	ENSG00000198862	2	2	2
ENSG00000119636	ENSG00000174405	1	2	2
ENSG00000125170	ENSG00000170581	1	2	2
ENSG00000131725	ENSG00000177885	2	2	2
ENSG00000115414	ENSG00000117868	1	2	2
ENSG00000010810	ENSG00000096384	1	2	2
ENSG00000063978	ENSG00000078967	3	3	3
ENSG00000135100	ENSG00000198838	1	2	2
ENSG00000106211	ENSG00000134072	1	2	2
ENSG00000078967	ENSG00000168411	2	1	2
ENSG00000078967	ENSG00000157450	2	1	2
ENSG00000078967	ENSG00000186187	2	1	2
ENSG00000138758	ENSG00000162692	1	2	2
ENSG00000096384	ENSG00000182866	1	2	2
ENSG00000078967	ENSG00000163481	2	1	2
ENSG00000079385	ENSG00000124469	2	2	3
ENSG00000007306	ENSG00000079385	1	2	2
ENSG00000007306	ENSG00000086548	1	2	2
ENSG00000078967	ENSG00000080561	2	1	2
ENSG00000078967	ENSG00000159461	2	1	2
